_id,link,comp_name,Comment,h_s_length,addresses,telephone_numbers,social_media_links,emails
5eb695e1ffe996bbe09292fe,https://activebabiessmartkids.com.au/,Smart Kids Video,,307,['3095 KEW VIC 3101'],"['0504254102', '+613 98173544', '03 98173544', '12639-12643', '006 166 141']","['https://www.instagram.com/gymbaroo/', 'www.facebook.com/GymbaROO.KindyROO.BabyROO', 'https://www.facebook.com/GymbaROO.KindyROO.BabyROO', 'https://instagram.com/gymbaroo/', 'https://twitter.com/GymbarooABSK', 'http://activebabiessmartkids.com.au/articles/instagramfacebook-competition-winners/', 'http://activebabiessmartkids.com.au/articles/10000-facebook-fans-come-join-us/']","['rick@untitledmanagement.net', 'office@gymbaroo.com.au', 'newsletter@gymbaroo.com.au', 'bindy@gymbaroo.com.au']"
5eb696f6ef36438bec383b7e,https://www.smh.com.au/national/heading-to-a-crisis-experts-call-on-soccer-to-cut-down-on-headers-after-brain-risks-revealed-20191101-p536oa.html,SoccerBrain austraila,,165,"['7 -to-10-degrees-below-average-in-parts-of- queensland 2020', '12 -new-cases-in- victoria 2020', '2 -7-degrees-as-winter-arrives-in-south-east- queensland 2020', '506 Sydney NSW 2001']","['1800 060 062', '1300 650 579', '02 9282 2040']","['//twitter.com/proshenks?lang=en', '//twitter.com/Kaubo?lang=en', '//twitter.com/@AnthColangelo?lang=en', '//twitter.com/JennieDuke?lang=en', '/topic/facebook-5wz', 'http://www.facebook.com/sydneymorningherald', '//twitter.com/CroweDM?lang=en', '//www.facebook.com/mattdennien', '//twitter.com/gmaddox?lang=en', '//twitter.com/joc_gar?lang=en', '//twitter.com/MaxKoslowski?lang=en', '//twitter.com/fergushunter?lang=en', '//www.facebook.com/lucyjstone', '/politics/federal/new-rules-for-facebook-and-google-to-value-news-quality-accc-20200420-p54lg3.html', '//twitter.com/swrighteconomy?lang=en', '//twitter.com/benschneiders?lang=en', '//twitter.com/nickbonyhady?lang=en', '//twitter.com/@bpreiss?lang=en', '//twitter.com/eastTMoore?lang=en', '//www.facebook.com/caitlinfitzsimmons']",['privacy@fairfaxmedia.com.au']
5eb697cac579ca076779cb0f,https://codelikeagirl.org/,Code Like a Girl,,0,"['103 (P.1.03) 30 Perry Street, Collingwood VIC 3066']",[],"['https://www.facebook.com/codelikeagirlau', 'https://twitter.com/codelikeagirlau', 'https://www.instagram.com/codelikeagirlau/', 'https://au.linkedin.com/company/code-like-a-girl']",[]
5eb698a46de98c90f95a497d,http://startupmelbourne.com/,Startup Melbourne,,159,"['1 Queens Road"",""addressLine2"":""Melbourne, VIC 3004']",[],"['https://twitter.com/intent/tweet?url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Fcommunity-is-everything.html&text=We+launch+a+product+and+we+hear+crickets.+We+are+positive+we+have+the+right+product+for+the+right+...', 'https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Fhew2lgtfd5jlwh0qp5212f8eu8xxyz', 'https://www.linkedin.com/shareArticle?mini=true&source=Startup+Melbourne&summary=&url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F05%2Fvideo-ibrewit-from-student-startupcamp-melbourne', 'https://twitter.com/StartupMelb', 'https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F02%2Fhello-world', 'https://www.linkedin.com/in/davidmbarrett', 'https://twitter.com/intent/tweet?url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Fthe-global-home-of-startup-marketplaces&text=When+I%27m+asked+%27What+makes+Melbourne%27s+startup+ecosystem+unique+or+what+are+our+strengths%3F%27+I+usually+lead+...', 'https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Fmillion-pound-startup.html', 'https://www.linkedin.com/shareArticle?mini=true&source=Startup+Melbourne&summary=&url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F04%2Fshort-notice-brian-tracy-eat-that-frog-workshop', 'https://www.linkedin.com/shareArticle?mini=true&source=Startup+Melbourne&summary=&url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F06%2Fvideo-rate-my-guts', 'https://www.linkedin.com/shareArticle?mini=true&source=Startup+Melbourne&summary=&url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Fstartup-grind-melbourne-x-99-designshtml', 'https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Ftalking-to-david-barrett-founder-of-expensify.html', 'https://www.linkedin.com/shareArticle?mini=true&source=Startup+Melbourne&summary=&url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F11%2Fthe-art-of-the-start', 'http://instagram.com/startupmelbourne', 'https://twitter.com/intent/tweet?url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Finsights-from-digital-marketer-josh-steimle-opportunities-in-china.html&text=', 'https://www.linkedin.com/shareArticle?mini=true&source=Startup+Melbourne&summary=&url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2010%2F02%2Fnever-be-negative-get-a-mastermind', 'https://twitter.com/intent/tweet?url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F05%2Fvideo-microjobs&text=', 'https://www.linkedin.com/shareArticle?mini=true&source=Startup+Melbourne&summary=&url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F08%2Fjelly-at-albert-park-sailing-club', 'https://twitter.com/intent/tweet?url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2Fthe-kindness-of-angels.html&text=', 'https://twitter.com/intent/tweet?url=http%3A%2F%2Fstartupmelbourne.com%2Fblog%2F2009%2F02%2Fhello-world&text=']","['hello@startupmelbourne.com', 'startupmelbourne@ungerik.net', 'kate@katedinon.com', 'chris@startupgrind.com']"
5eb699a671806057e76f0141,https://www.studentassignmenthelp.com/,Student Assignment Help,,27,"['586 , Little Collins St , Melbourne Victoria Australia 3000']","['+61-4-1388-9181', '+61 413889181']","['https://www.instagram.com/studentassignment/', 'https://twitter.com/andy_assignmnet', 'https://www.facebook.com/StudentAssignmentHelp/', 'https://www.linkedin.com/company/student-assignment-help/', 'https://www.youtube.com/watch?v=VdvG58n5XvE']",[]
5eb69a7d5587c492135fd56c,https://www.supplychainschool.org.au/,Supply Chain Sustainability School,,715,"['255 Wilson Street,  Everleigh, NSW 2015']","['0413 004 505', '0400 269 366']","['https://www.linkedin.com/company/supply-chain-sustainability-school-australia', 'https://twitter.com/supplyschoolau', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Famy-hogan-52715b31%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648378738&sdata=kBRc28x5KB4AxF28RFMvdM4nFKeHUGsNfZEUncrK7e8%3D&reserved=0', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fandrew-hogben-60496732%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648358751&sdata=2t5IdAsOX5mEA7OTiBr0BCCxwT3piZ3PfDeptyWLVuM%3D&reserved=0', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Frickybridge%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648358751&sdata=dYXdcMffWNu8KIeK49Saju7%2BBSRV4ONvu8r9MUDdOZM%3D&reserved=0', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fpeter-bounsall-5a87451%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648388731&sdata=PEMRlkf7X9wKVqLDQfJUIwc1FN3%2B1WdCbZhDvUrgMbI%3D&reserved=0', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fjames-braham-49697813%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648378738&sdata=lXgWdoFdBR0PmcbHFRtQ8P9YD%2Falw%2Fc9w3Lc9DNzz%2F4%3D&reserved=0', 'https://www.youtube.com/watch?v=6nA9gxeDqP0', 'https://www.linkedin.com/in/ashley-king-b788bb59/', 'https://www.linkedin.com/in/hayleyjarick/', 'https://www.youtube.com/watch?v=dFoTKdqpeTE', 'https://www.youtube.com/watch?v=ULCxCh3o2P4', 'https://www.linkedin.com/in/bettersydney/', 'https://www.youtube.com/watch?v=ovvRbpStj1I', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fainsleysimpson%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648368740&sdata=usCYDgKI1qozEPrwa97XKV4I0P8VJ0r8LGcUuofXz8Y%3D&reserved=0', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fhollie-hynes-70918033%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648368740&sdata=zGgWjaG%2Ff8jM13NT8olQNLVvsBvFP2ododLfY%2F4a7S0%3D&reserved=0', 'https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Flauren-kajewski-ba056863%2F&data=02%7C01%7Cricky.bridge%40downergroup.com%7C4e549928314f452eb4ba08d758cc6813%7Cfa4bc6e2c0ed43ec9d6d145e7e36a1a5%7C0%7C0%7C637075507648388731&sdata=j2MzRE2S5PuYIOOjFBcxEn56L%2Bl9i3m%2BuW1GNeAXF8E%3D&reserved=0']",[]
5eb69b6fc6cad85bd913e12a,http://www.switchinc.com.au/,Switch Inc.,No Addresses in the website,0,[],[],[],[]
5eb69c52d1ecab806f2beead,https://www.talkiplay.com/,TalkiPlay,No Addresses in the website,38,[],[],"['https://www.linkedin.com/', 'https://www.facebook.com/talkiplay', 'https://www.instagram.com/talkiplay/', 'https://www.youtube.com/watch?v=B7GS2ADoo-o']",['support@talkiplay.com']
5eb69cefc81bdf1aac4bf6a1,https://www.teachertime.com.au/,TeacherTime,No Addresses in the website,86,[],[],[],[]
5eb69e087e9ea4385e20beed,https://www.negotiations.com/,Negotiation Experts,,682,"['25 , 88 Phillip St, Sydney NSW 2000 Australia', '25 , 88 Phillip St, Sydney NSW 2000', '1100 5th Ave, Seattle, WA 9810']","['+61 (0) 422 944 237', '+61 (0) 2 9037 8230', '+61 2 9037 8230']","['https://www.facebook.com/negotiations1/', 'https://www.linkedin.com/company/the-negotiation-experts', ""javascript:checkLink('linkedin')""]",[]
5eb69f48a04ce33b509b4895,https://www.theicehouse.co.nz/,The ICEHOUSE,,262,"['PO Box 4301, Shortland Street, Auckland 1140 New Zealand']","['0800 273 916', '09 308 6200', '0800 422 552']","['https://twitter.com/the_icehouse', 'https://www.facebook.com/inspiringconsciousevolution?utm_campaign=Webinars&utm_source=hs_email&utm_medium=email&_hsenc=p2ANqtz--z5gXWqG_Fn0gkXsMdZbfdz5LXz2j0kitkYuvtHGuRXi6LAw69OmofC5u1sfTpXgballzz', 'https://www.youtube.com/user/theicehouse2001', 'https://twitter.com/share', 'https://www.linkedin.com/company/the-icehouse/', 'https://www.facebook.com/TheIcehouseNZ']","['grow@theicehouse.co.nz', 'media@theicehouse.co.nz', 'biq.support@theicehouse.co.nz']"
5eb6a058cd265d6ef2ee766f,https://www.smartcompany.com.au/startupsmart/news/content-agency-the-pulse-receives-560000-government-commercialisation-grant-for-vr-education-platform/,THE PULSE IQ austraila,,590,"['6 , 22 William Street  MELBOURNE VIC 3000']","['1800 650 890', '1300 22 4636']","['https://www.smartcompany.com.au/industries/retail/mecca-instagram-cruelty-free-cosmetics/', 'https://www.facebook.com/SmartCompany', 'https://www.youtube.com/channel/UCfZtBPn8YSWnc21dQu4TRSA', 'https://www.smartcompany.com.au/marketing/branding/facebook-rebrand-lessons/', 'https://www.linkedin.com/pulse/20130604134550-284615-15-statistics-that-should-change-the-business-world-but-haven-t', 'https://www.linkedin.com/in/michelhogan/', 'https://twitter.com/Scamwatch_gov/status/1027356298231218176', 'https://twitter.com/michelhogan', 'https://twitter.com/SueBarrett', 'https://www.smartcompany.com.au/startupsmart/news/facebook-employees-revolt-zuckerburg-trump/', 'https://twitter.com/BrentFord26/status/1095139417428176896?ref_src=twsrc%5Etfw', 'https://www.facebook.com/SmartCompany/', 'https://twitter.com/carlyfindlay/status/1095277139337859072?ref_src=twsrc%5Etfw', 'https://www.instagram.com/smartcompanyau/?hl=en', 'http://au.linkedin.com/in/suebarrett1', 'https://www.linkedin.com/company/smartcompany', 'https://www.smartcompany.com.au/marketing/social-media/linkedin-members-vote-on-their-content-preferences/', 'https://www.smartcompany.com.au/marketing/social-media/snapchat-now-has-more-daily-users-than-twitter-meaning-small-businesses-need-to-give-it-a-crack/', 'https://www.linkedin.com/in/benjaminchong/', 'https://www.smartcompany.com.au/coronavirus/linkedin-changing-covid-19/']",[]
5eb6a12f7ef80a97c531cc67,http://www.totaralearning.com/en/partners/my-learning-space,Totara Learning Solutions austraila,,146,"['2 , 186 Willis Street, Te Aro, Wellington Wellington 6011 New Zealand']","['+64 4 385 8399', '02 8211 0688', '07 3535 1214', '03 8844 4866']","[' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fwyre-academy-it-apprenticeships', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fhall-mcmaster-associates-hma&hashtags=&via=TotaraLearning&related=&in-reply-to=', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fde%2Fnode%2F32', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fedubreizh&hashtags=&via=TotaraLearning&related=&in-reply-to=', 'https://www.facebook.com/dialog/feed?app_id=2175179786073523&name=&link=http%3A%2F%2Fwww.totaralearning.com%2Fes%2Fnode%2F284&caption=&description=&picture=&source=&ref=&display=popup', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fallied-healthcare-engages-staff-e-learning-and-care-certificate&hashtags=&via=TotaraLearning&related=&in-reply-to=', 'https://www.facebook.com/dialog/feed?app_id=2175179786073523&name=&link=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fblog%2Fget-freedom-innovate-plugins-and-advanced-features&caption=&description=&picture=&source=&ref=&display=popup', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Feuropean-copper-institute-eci', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fafore-xxi-banorte&hashtags=&via=TotaraLearning&related=&in-reply-to=', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fpartners%2Fmy-learning-space', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Ftelenet-wigo-training-reached-86-satisfaction-rating-totara-learn&hashtags=&via=TotaraLearning&related=&in-reply-to=', 'https://www.facebook.com/dialog/feed?app_id=2175179786073523&name=&link=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fallied-healthcare-engages-staff-e-learning-and-care-certificate&caption=&description=&picture=&source=&ref=&display=popup', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fes%2Fnode%2F384', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fapollo-education-group-delivers-personalised-learning-and-lms-communication-custom', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fde%2Fnode%2F394', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fde%2Fnode%2F347', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fcustomer-stories%2Fiinet&hashtags=&via=TotaraLearning&related=&in-reply-to=', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fpartners%2Filearn-me&hashtags=&via=TotaraLearning&related=&in-reply-to=', ' https://www.linkedin.com/shareArticle?mini=true&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Fafore-xxi-banorte', 'https://twitter.com/intent/tweet/?text=&url=http%3A%2F%2Fwww.totaralearning.com%2Fen%2Fcustomer-stories%2Feuropean-copper-institute-eci&hashtags=&via=TotaraLearning&related=&in-reply-to=']",[]
